S.No,English,Hindi
1904,"^   Ameri, Marta (2018), ""Letting the Pictures Speak: An Image-Based Approach to the Mythological and Narrative Imagery of the Harappan World"", in Ameri, Marta; Costello, Sarah Kielt; Jamison, Gregg; Scott, Sarah Jarmer (eds.),  Seals and Sealing in the Ancient World: Case Studies from the Near East, Egypt, the Aegean, and South Asia ,  Cambridge University Press , pp.","भारतीय फिल्म उद्योग, दुनिया की सबसे ज्यादा देखी जाने वाली सिनेमा का उत्पादन करता है। इसके अलावा यहाँ  असमिया ,  बंगाली ,  भोजपुरी ,  हिंदी ,  कन्नड़ ,  मलयालम ,  पंजाबी ,  गुजराती ,  मराठी ,  ओडिया ,  तमिल  और  तेलुगू  भाषाओं के क्षेत्रीय सिनेमाई परंपराएं भी मौजूद हैं। दक्षिण भारतीय सिनेमा का राष्ट्रीय फिल्म राजस्व में 75% से अधिक का हिस्सा है। भारत में सितंबर 2016 तक 2200 मल्टीप्लेक्स स्क्रीन सिनेमाघर थे तथा इसके 2019 तक 3000 तक बढ़ने की अपेक्षा की गई हैं। [ 145 ]"
1905,,
1906,"^   Crame & Owen 2002 , p.",भारतीय राज्यों की राजधानियाँ
1907,^   Karanth 2006 .,टिप्पणी सूची
1908,"^   Tritsch 2001 , p.",संघ राज्यक्षेत्र
1909,"^   Singh, M.; Kumar, A.",जम्मू और कश्मीर
1910,"& Molur, S.",↑   Sanatan.
1911,(2008).,मणिपुर
1912,"""Trachypithecus johnii"" .",प्रस्तावित राज्य तथा क्षेत्र
1913,The IUCN Red List of Threatened Species .,भारत   यूसीबी लाइब्रेरीज़ गॉवपब्स  पर
1914,2008 .,स्पेन
1915,e.T44694A10927987.,उत्तर प्रदेश
1916,"^   Fischer, Johann .",ऐतिहासिक क्षेत्र
1917,"""Semnopithecus johnii"" .",बी॰एन॰एफ॰ आँकड़े
1918,ITIS .,जापान
1919,Archived  from the original on 29 August 2018 .,दादरा और नगर हवेली और दमन और दीव
1920,Retrieved  27 August  2018 .,दे वा सं अरब सागर  के तटीय  देश
1921,^  a   b   S.D.,↑   Sanatan.
1922,Biju; Sushil Dutta; M.S.,संयुक्त राज्य अमेरिका
1923,Ravichandran Karthikeyan Vasudevan; S.P.,आधुनिक यूक्रेन का विश्वकोश
1924,"""Duttaphrynus beddomii"" .",म्यूजिक ब्रॉन्ज़ क्षेत्र
1925,The IUCN Red List of Threatened Species .,स्विट्जरलैंड का ऐतिहासिक शब्दकोश
1926,2004 .,CiNii
1927,IUCN : e.T54584A86543952.,इस्लाम इनसीक्लोपेडेसी
1928,"^   Frost, Darrel R.",पश्चिम बंगाल
1929,(2015).,मिज़ोरम
1930,Version 6.0 .,↑   Sanatan.
1931,American Museum of Natural History .,अन्य शर्ते लागू हो सकती हैं।
1932,Retrieved  13 September  2015 .,विकिपीडिया के बारे में
1933,"^   Mace 1994 , p.",मध्य प्रदेश
1934,"599,  ISBN   978-1-118-29105-4",विषयसूची को टॉगल करें
1935,,
1936,"^   Tritsch 2001 , p.",ब्रिटिश प्रांत
1937,pib.gov.in .,Scroll.in .
1938,,
1939,,
1940,40  (1):  91– 113.,आई॰एस॰एन॰आई॰
1941,ISSN   0007-1234 .,वी॰आई॰एफ॰ए॰
1942,S2CID   154767259 .,ब्रिटिश संसद
1943,318–336.,त्रिपुरा
1944,"^   Banerjee 2005 , p.",एस॰यू॰डी॰ओ॰सी॰
1945,3118.,नारा
1946,BBC News .,2019-01-24 .
1947,,
1948,"^   Sarkar 2007 , p.",गोपनीयता नीति
1949,"^   Chander 2004 , p.",कुकी का वर्णन
1950,"118, 143.",Find Gyan .
1951,The Hindu .,Nai Dunia .
1952,24 December 2004.,2016-10-13 .
1953,DNA .,भारत
1954,16 May 2014.,DNA India .
1955,The New York Times .,मोबाइल दृश्य
1956,"^   Bremner, G.",पपृ॰ 42–58.
1957,,
1958,"^   Dutt 1998 , p.",चेक गणराज्य
1959,19–20.,ट्रोव
1960,17–18.,खोजें
1961,"238, 255.",DNA India .
1962,423–424.,मेघालय
1963,"^   ""India"" .",21 Feb 1975.
1964,Brill .,सिक्किम
1965,92– 93.,हरियाणा
1966,"48, 227.",राजस्थान
1967,"231– 232,  ISBN   978-1-76046-439-4 ,  The ensuing cycle of escalation culminated in the 1962 Sino-Indian border war in which Mao Zedong's troops overran almost the entire state of Arunachal Pradesh in the eastern sector before unilaterally withdrawing, as if to underline the insult; most of the war's several thousand casualties were Indian.","↑   Dyson, Tim (2018),  ए पॉप्युलेशन हिस्ट्री ऑफ इंडिया: प्रारंभिक मानव से लेकर वर्तमान मानव तक ,  ऑक्सफोर्ड यूनिवरसिटि प्रेस , पृ॰ 1,  आई॰ऍस॰बी॰ऍन॰   978-0-19-882905-8  उद्धरण: ""आधुनिक मानव - होमो सेपियन्स- की उत्पत्ति अफ्रीका में हुई थी । फिर, 60,000 से 80,000 साल के बीच कुछ समय पहले, उनमें से कुछ छोटे समूहों ने भारतीय उपमहाद्वीप के उत्तर-पश्चिम हिस्से में प्रवेश करना शुरू कर दिया था। ऐसा लगता है कि शुरू में वे तट के रास्ते से आए थे। ..."
1968,"(d)  Medcalf, Rory (2020),  Indo-Pacific Empire: China, America and the contest for the world's pivotal , Manchester University Press,  ISBN   978-1-5261-5077-6 ,  From an Indian perspective, the China-India war of 1962 was a shocking betrayal of the principles of co-operation and coexistence: a surprise attack that humiliated India and personally broke Nehru.","↑   राष्ट्रीय भाषाई अल्पसंख्यक आयोग की 43वीं रिपोर्ट बताती है कि निर्धारित तिथि से खासी को पूर्वी खासी हिल्स, वेस्ट खासी हिल्स, जयंतिया हिल्स और री भोई जिलों में एक सहयोगी आधिकारिक भाषा का दर्जा प्राप्त होगा। पूर्वी गारो हिल्स, वेस्ट गारो हिल्स और साउथ गारो हिल्स के जिलों में गारो का समान दर्जा होगा। आयुक्त भाषाई अल्पसंख्यक,  43rd report: जुलाई 2004 - जून 2005 , पृ॰ para 25.1,  मूल  से 10 अप्रैल 2009 को पुरालेखित , अभिगमन तिथि 16 जुलाई 2007 ."
1969,HarperCollins .,क्षेत्र
1970,486–487.,चण्डीगढ़
1971,(2013).,दिल्ली
1972,SAGE Publications.,ऑस्ट्रेलिया
1973,^   Alford 2008 .,उत्तराखण्ड
1974,282–289.,लद्दाख
1975,"60–86, 106–125.",छत्तीसगढ़
1976,^   Kumar 2010 .,महाराष्ट्र
1977,^   Nair 2007 .,तमिल नाडु
1978,^   Pandit 2009 .,पुदुच्चेरी
1979,^   Pandit 2015 .,कुल्टुर्नव
1980,The Hindu .,नागालैण्ड
1981,5 October 2011.,लक्षद्वीप
1982,January 2025 .,वर्ल्डकैट
1983,^   Reuters 2010 .,आचार संहिता
1984,^   Curry 2010 .,302 भाषाएँ
1985,^   Behera 2011 .,विषय जोड़ें
1986,Deccan Herald .,राष्ट्रीय
1987,4 October 2018.,सांख्यिकी
1988,,
1989,,
1990,"23, 97.",नॉर्वे
1991,,
1992,1999–2019 .,फ़्रान्स
1993,wipo.int .,जर्मनी
1994,,
1995,,
1996,,
1997,,
1998,24 June 2013.,पुर्तगाल
1999,NDTV .,खोजें
2000,1 August 2016.,शैक्षणिक
2001,BBC News .,इजराइल
2002,,
2003,,
2004,,
2005,World Bank .,भौगोलिक
2006,The Hindu .,स्वीडन
2007,29 May 2015.,अस्वीकरण
2008,115–129.,वैटिकन
2009,271–272.,कलाकार
2010,The Hindu .,विकासक
2011,,
2012,,
2013,,
2014,,
2015,,
2016,,
2017,,
2018,,
2019,,
2020,,
2021,,
2022,,
2023,,
2024,,
2025,,
2026,,
2027,,
2028,,
2029,,
2030,,
2031,,
2032,,
2033,,
2034,,
2035,,
2036,,
2037,,
2038,,
2039,,
2040,,
2041,,
2042,,
2043,,
2044,,
2045,,
2046,,
2047,,
2048,,
2049,,
2050,,
2051,,
2052,,
2053,,
2054,,
2055,,
2056,,
2057,,
2058,,
2059,,
2060,,
2061,,
2062,,
2063,,
2064,,
2065,,
2066,,
2067,,
2068,,
2069,,
2070,,
2071,,
2072,,
2073,,
2074,,
2075,,
2076,Authority control databases   International ISNI VIAF FAST WorldCat National Germany United States France 2 3 BnF data 2 3 Japan Australia Czech Republic Spain Portugal Norway Chile Sweden Vatican Israel Geographic MusicBrainz area Academics CiNii Artists KulturNav People Trove UK Parliament Other IdRef Historical Dictionary of Switzerland NARA Encyclopedia of Modern Ukraine İslâm Ansiklopedisi,"इराक़   ·     ईरान   ·     इज़राइल   ·     इंडोनेशिया   ·   ओमान   ·   क़तर   ·     कुवैत   ·     थाईलैण्ड   ·     पाकिस्तान   ·     पूर्वी तिमोर   ·     बहरीन    ·     बांग्लादेश   ·     भारत   ·     म्यान्मार    ·     जॉर्डन   ·     मलेशिया   ·     मालदीव   ·     सउदी अरब   ·     श्रीलंका   ·     संयुक्त अरब अमीरात   ·     यमन    ·     क्रिसमस द्वीप  and  कोकोस (कीलिंग) द्वीपसमूह ,  ऑस्ट्रेलिया    ·   ब्रिटिश हिन्द महासागरीय क्षेत्र  ( कागोस आर्कीपेलागो ) ,  यूनाइटेड किंगडम अन्य"
2077,,
2078,,
2079,,
2080,,
2081,,
2082,Categories :  India BRICS nations Countries and territories where English is an official language Countries and territories where Hindi is an official language Countries in Asia Federal constitutional republics Former British colonies and protectorates in Asia G15 nations G20 members Member states of the Commonwealth of Nations Member states of the South Asian Association for Regional Cooperation Member states of the United Nations Republics in the Commonwealth of Nations South Asian countries States and territories established in 1947 Hidden categories:  Pages using the Phonos extension Pages using gadget WikiMiniAtlas Articles with short description Short description matches Wikidata Featured articles Wikipedia indefinitely move-protected pages Wikipedia extended-confirmed-protected pages Use Indian English from September 2023 All Wikipedia articles written in Indian English Use dmy dates from September 2023 Articles containing Sanskrit-language text Articles containing Hindi-language text Pages using infobox country or infobox former country with the symbol caption or type parameters Pages with Hindustani IPA Pages including recorded pronunciations Pages using multiple image with auto scaled images Articles containing potentially dated statements from 2017 All articles containing potentially dated statements Articles containing potentially dated statements from 2010 Articles containing potentially dated statements from 2009 Articles containing potentially dated statements from 2012 Pages using Sister project links with hidden wikidata Pages using Sister project links with default search Coordinates on Wikidata Articles containing image maps Articles containing video clips,"वैदिक सभ्यता  में ईसा पूर्व 6 वीं शताब्दी में   गंगा  के मैदानी क्षेत्र तथा उत्तर-पश्चिम भारत में छोटे-छोटे राज्य तथा उनके प्रमुख मिल कर 16 कुलीन और राजशाही में सम्मिलित हुए जिन्हे  महाजनपद  के नाम से जाना जाता है।  [ 67 ]   [ 68 ]  बढ़ते शहरीकरण के बीच दो अन्य स्वतंत्र अ-वैदिक धर्मों का उदय हुआ।  महावीर  के जीवन काल में जैन धर्म अस्तित्व में आया। [ 69 ]   गौतम बुद्ध  की शिक्षाओं पर आधारित  बौद्ध धर्म  ने मध्यम वर्ग के अनुयायिओं को छोड़कर अन्य सभी वर्ग के लोगों को आकर्षित किया; इसी काल में भारत का इतिहास लेखन प्रारंभ हुआ।  [ 70 ] [ 71 ] [ 72 ]   बढ़ती शहरी संपदा के युग में, दोनों धर्मों ने त्याग को एक आदर्श माना, [ 73 ]  और दोनों ने लंबे समय तक चलने वाली मठ परंपराओं की स्थापना की। राजनीतिक रूप से तीसरी शताब्दी ईसा पूर्व तक  मगध साम्राज्य  ने अन्य राज्यों को अपने अंदर मिला कर मौर्य साम्राज्य के रूप में उभरा।  [ 74 ]   मगध  ने  दक्षिण भारत  के कुछ हिस्सों को छोड़कर पूरे भारत पर अपना अधिपत्य स्थापित कर लिया लेकिन कुछ अन्य प्रमुख बड़े राज्यों ने इसके प्रमुख क्षेत्रों को अलग कर लिया।  [ 75 ] [ 76 ]  मौर्य राजाओं को उनके साम्राज्य की उन्नति के लिए तथा उच्च जीवन सतर के लिए जाना जाता है क्योंकि  सम्राट अशोक  ने  बौद्ध धम्म  की स्थापना की तथा शस्त्र मुक्त सेना का निर्माण किया। [ 77 ] [ 78 ] 180 ईसवी के आरंभ से  मध्य एशिया  से कई आक्रमण हुए, जिनके परिणामस्वरूप उत्तर भारतीय उपमहाद्वीप में  यूनानी ,  शक ,  पार्थी  और अंततः  कुषाण  राजवंश स्थापित हुए।  तीसरी शताब्दी  के आगे का समय जब भारत पर  गुप्त वंश  का शासन था, भारत का  स्वर्णिम काल  कहलाया। [ 79 ]"
